BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwner,CommuteDistance,NumberOfPurchases,ProfitGenerated
1948,FALSE,2,0,4,1,2,3,FALSE,1,2,6054.552
1949,FALSE,1,0,2,1,1,3,TRUE,4,3,9433.9911
1949,FALSE,2,0,2,1,2,3,FALSE,2,2,8189.879
1949,FALSE,2,1,2,1,2,3,FALSE,2,1,10673.2128
1949,FALSE,2,1,5,1,2,3,FALSE,1,2,7341.9171
1950,FALSE,1,0,2,1,0,2,TRUE,4,2,7780.6002
1950,FALSE,1,0,2,1,0,2,TRUE,4,3,7788.7042
1950,TRUE,2,0,2,1,2,3,TRUE,4,2,12102.6618
1950,FALSE,2,1,2,1,2,3,TRUE,4,1,19571.1553
1950,TRUE,2,0,4,2,2,3,TRUE,4,1,10563.407
1951,FALSE,2,0,2,1,1,3,TRUE,4,2,13143.5335
1952,FALSE,2,1,2,1,1,3,FALSE,2,2,9340.8138
1952,FALSE,2,0,2,1,0,2,FALSE,2,2,5971.2402
1953,TRUE,2,0,3,1,1,3,TRUE,4,2,9978.7495
1953,FALSE,2,0,3,1,0,2,TRUE,4,2,10202.5479
1969,TRUE,2,0,5,5,4,3,FALSE,0,2,4415.6446
1965,FALSE,1,1,0,0,3,3,TRUE,2,1,17308.8658
1967,TRUE,3,0,1,0,3,4,TRUE,1,2,14737.2592
1967,FALSE,3,1,2,0,3,4,FALSE,0,2,16608.5306
1967,FALSE,4,1,0,2,3,4,FALSE,0,3,28919.6147
1968,FALSE,3,0,2,0,3,4,FALSE,0,3,12791.9141
1968,FALSE,3,0,2,0,3,4,FALSE,1,3,14043.4366
1968,TRUE,4,1,2,1,3,4,TRUE,1,3,22232.3833
1968,TRUE,4,1,1,0,4,4,TRUE,0,2,21165.2111
1968,FALSE,4,1,1,0,4,4,FALSE,0,3,21960.5981
1979,FALSE,1,0,0,0,1,2,TRUE,3,2,11167.8241
1979,FALSE,1,0,0,0,2,2,FALSE,1,1,6490.4684
1944,TRUE,0,0,3,0,1,2,FALSE,1,3,1255.4
1978,FALSE,1,1,0,0,2,2,TRUE,3,1,16566.1416
1978,FALSE,1,0,0,0,2,2,FALSE,1,1,6463.8091
1978,TRUE,2,1,0,0,2,2,TRUE,3,2,18566.1309
1978,TRUE,2,1,0,0,2,2,FALSE,1,2,9497.3699
1947,TRUE,1,0,2,0,2,1,FALSE,1,2,2924.7645
1948,FALSE,0,0,2,1,1,2,TRUE,3,2,2943.5142
1948,FALSE,0,1,2,1,0,1,TRUE,3,2,2803.9669
1977,FALSE,1,0,0,0,3,3,TRUE,3,2,18374.9189
1977,FALSE,1,0,0,0,2,2,TRUE,3,1,12778.9792
1977,TRUE,2,0,0,0,2,2,TRUE,3,2,14242.0241
1977,FALSE,2,0,0,0,2,2,FALSE,1,2,9118.2005
1977,FALSE,2,0,0,0,2,2,FALSE,3,2,14871.6679
1977,FALSE,2,1,0,0,2,2,FALSE,3,3,19287.7692
1949,TRUE,0,1,2,1,0,1,TRUE,3,2,2246.5117
1949,TRUE,0,1,2,1,0,1,TRUE,3,2,2245.0893
1949,FALSE,0,0,2,1,0,1,TRUE,3,2,2153.7344
1950,FALSE,0,0,2,1,0,1,FALSE,1,2,1103.3339
1950,FALSE,0,1,2,1,0,1,FALSE,1,2,1380.5636
1951,TRUE,0,1,2,1,0,1,TRUE,3,2,2215.5677
1951,TRUE,0,0,2,1,0,1,FALSE,1,2,898.6906
1951,FALSE,0,0,2,1,0,1,TRUE,3,2,2118.0064
1952,TRUE,0,1,3,1,0,1,FALSE,1,4,1105.4462
1952,TRUE,1,1,3,0,1,2,TRUE,3,2,7899.5888
1953,FALSE,1,0,2,0,2,2,FALSE,1,2,4803.4226
1954,FALSE,1,0,3,0,0,1,FALSE,1,2,2833.3952
1954,FALSE,1,1,3,0,0,1,FALSE,1,2,3636.909
1955,FALSE,3,0,2,0,2,2,FALSE,1,2,8126.3561
1955,TRUE,3,0,2,0,2,2,TRUE,3,2,12749.173
1955,FALSE,3,1,2,0,2,2,TRUE,3,2,20703.9559
1955,TRUE,3,1,2,0,2,2,TRUE,3,2,16549.1387
1975,FALSE,1,1,0,0,2,2,TRUE,3,2,16593.5577
1975,FALSE,1,1,0,0,2,2,TRUE,3,2,16592.0217
1975,FALSE,1,0,0,0,1,2,FALSE,1,2,5651.5153
1975,TRUE,1,0,0,0,1,2,TRUE,3,2,8939.4914
1975,TRUE,1,0,0,0,1,2,TRUE,3,2,8941.1834
1973,FALSE,2,1,0,0,2,2,FALSE,1,2,11784.6848
1976,FALSE,2,1,0,0,2,3,FALSE,1,2,13571.2034
1976,FALSE,2,1,0,0,2,3,FALSE,1,2,13651.5435
1956,FALSE,3,1,2,0,1,2,FALSE,1,2,9258.6288
1957,FALSE,2,0,2,0,1,2,FALSE,1,2,5796.997
1957,FALSE,2,0,2,0,1,2,FALSE,1,2,5783.2228
1959,FALSE,3,1,1,1,3,4,TRUE,2,3,25789.153
1959,TRUE,3,1,1,1,3,4,TRUE,2,3,20653.2999
1959,TRUE,3,0,1,1,3,4,TRUE,2,3,15868.2831
1959,FALSE,4,1,4,1,3,4,FALSE,0,4,18444.886
1959,FALSE,4,1,4,1,3,4,FALSE,0,4,18418.7433
1974,TRUE,1,0,0,0,1,3,TRUE,3,2,10291.8955
1974,FALSE,1,0,0,0,1,3,FALSE,1,2,6567.24
1974,FALSE,1,0,0,0,0,2,FALSE,1,2,5454.4888
1974,TRUE,2,0,0,0,2,3,FALSE,1,2,8399.2143
1966,FALSE,4,0,2,2,3,4,FALSE,0,3,16243.6192
1966,TRUE,4,0,0,0,4,4,TRUE,0,4,20395.6532
1966,TRUE,4,0,1,1,4,4,TRUE,0,4,14790.0411
1957,TRUE,2,0,2,0,0,2,TRUE,3,2,8690.4256
1964,FALSE,2,0,4,4,3,2,TRUE,2,2,9235.0858
1964,TRUE,2,0,4,4,3,2,TRUE,2,2,7473.6996
1964,FALSE,2,1,5,5,3,2,TRUE,4,3,17330.4647
1963,TRUE,2,0,4,2,3,3,TRUE,2,2,8582.804
1963,TRUE,2,1,4,2,3,3,TRUE,2,2,11157.1761
1968,FALSE,2,0,0,0,3,3,FALSE,0,1,11921.902
1962,TRUE,2,0,1,0,3,3,TRUE,2,1,11896.9299
1962,TRUE,2,0,1,0,3,3,TRUE,2,1,11758.3553
1961,TRUE,2,0,1,0,2,2,TRUE,0,1,6246.4612
1960,FALSE,1,1,4,2,1,2,TRUE,2,2,6124.9377
1960,TRUE,1,1,4,2,1,2,TRUE,0,2,3725.9529
1960,TRUE,2,1,1,0,2,2,TRUE,2,1,10715.9278
1967,FALSE,2,1,0,0,2,2,FALSE,2,1,13957.5487
1960,TRUE,2,1,1,0,2,2,TRUE,0,1,8141.3361
1960,TRUE,2,0,1,0,2,2,TRUE,2,1,8171.7797
1959,TRUE,2,1,5,4,3,3,TRUE,2,1,10385.2942
1959,FALSE,2,1,2,0,4,3,FALSE,0,1,9792.033
1958,TRUE,3,0,1,0,2,2,TRUE,2,1,9981.8295
1958,TRUE,2,0,1,0,3,3,FALSE,0,1,7563.8288
1958,FALSE,2,1,1,0,3,3,FALSE,0,1,12253.1521
1958,TRUE,2,1,5,4,4,3,TRUE,2,2,9014.2258
1968,TRUE,2,0,2,2,3,3,TRUE,2,1,9851.4996
1968,FALSE,2,0,2,2,3,3,FALSE,0,1,7949.2942
1968,FALSE,2,0,5,5,3,3,TRUE,4,3,15403.4161
1967,TRUE,2,1,2,2,3,3,TRUE,2,1,12796.8707
1967,TRUE,2,1,5,5,3,3,FALSE,4,3,13344.9128
1967,FALSE,2,1,5,5,3,3,TRUE,4,3,19951.0956
1967,TRUE,2,1,5,5,3,3,TRUE,4,4,15968.561
1967,FALSE,3,1,5,5,4,4,TRUE,0,3,12699.6496
1966,TRUE,3,0,5,5,4,4,TRUE,0,3,7861.6683
1966,TRUE,3,1,5,5,3,3,TRUE,0,3,9834.7533
1953,FALSE,2,0,3,1,0,2,FALSE,2,2,5498.897
1953,FALSE,2,0,3,1,0,2,FALSE,2,3,5613.0185
1953,FALSE,2,1,3,1,0,2,FALSE,2,3,7267.5157
1957,TRUE,2,0,2,0,0,2,TRUE,3,2,8693.8257
1957,TRUE,2,1,2,0,1,3,TRUE,3,2,13607.3703
1957,TRUE,2,1,2,0,1,3,TRUE,3,2,13675.4348
1956,TRUE,2,1,2,0,1,3,TRUE,3,2,13616.9558
1956,TRUE,2,1,2,0,1,3,TRUE,3,3,13706.3809
1956,FALSE,2,0,2,0,1,3,FALSE,1,2,6599.3987
1956,TRUE,2,1,2,0,1,3,FALSE,1,2,6868.1982
1965,TRUE,4,0,3,2,3,4,TRUE,2,4,18905.5512
1965,FALSE,4,0,3,2,3,4,TRUE,2,4,23707.9146
1964,TRUE,3,0,5,2,2,3,TRUE,0,1,6060.1209
1964,FALSE,4,1,4,2,2,3,TRUE,2,4,19132.2079
1964,FALSE,4,0,2,2,4,4,FALSE,0,2,13967.9804
1964,FALSE,4,1,0,0,4,4,FALSE,1,4,30385.9122
1956,FALSE,3,1,3,0,2,3,FALSE,0,1,10344.7455
1956,TRUE,3,1,2,1,2,3,TRUE,2,1,12519.1507
1963,FALSE,3,0,4,3,2,3,FALSE,0,3,6781.9572
1963,TRUE,3,1,0,0,2,3,TRUE,4,1,29242.1682
1963,FALSE,4,1,4,2,3,4,FALSE,1,4,20334.5189
1963,FALSE,4,0,3,2,3,4,FALSE,1,4,16704.5009
1962,TRUE,3,0,5,4,2,3,TRUE,3,2,10872.0152
1962,FALSE,3,0,5,4,2,3,TRUE,3,3,13555.2228
1962,TRUE,3,0,5,4,2,3,TRUE,3,4,10895.4041
1962,TRUE,3,0,1,1,2,3,TRUE,3,3,14631.0945
1962,FALSE,3,0,1,1,2,3,FALSE,1,3,9275.2576
1962,FALSE,3,1,1,2,2,3,FALSE,1,3,12081.2456
1962,FALSE,3,0,1,3,2,3,FALSE,1,4,9241.0134
1962,FALSE,4,0,1,1,2,3,FALSE,1,4,13050.3817
1962,FALSE,4,0,1,1,2,3,TRUE,3,4,25596.1143
1962,FALSE,4,0,1,1,1,3,FALSE,2,4,13438.5882
1961,FALSE,2,1,5,4,2,3,TRUE,2,3,10339.3996
1961,TRUE,4,1,1,1,1,3,TRUE,3,4,23260.7459
1961,TRUE,4,1,1,1,2,3,FALSE,2,4,16043.1476
1955,FALSE,3,1,2,0,0,2,FALSE,1,2,8836.1208
1954,TRUE,2,1,2,0,0,2,TRUE,3,2,11255.5476
1935,TRUE,1,0,4,0,1,3,TRUE,3,2,6553.1492
1935,TRUE,2,0,2,0,4,4,TRUE,3,2,15555.4786
1935,FALSE,3,0,4,0,3,4,TRUE,3,2,24152.4662
1936,FALSE,1,1,3,0,2,3,FALSE,1,2,6646.9796
1936,TRUE,1,1,2,0,4,4,FALSE,1,2,7328.1661
1936,FALSE,1,1,2,0,4,4,TRUE,3,2,18118.1426
1936,TRUE,1,1,2,0,4,4,TRUE,3,2,14482.6805
1936,TRUE,3,1,4,0,4,4,TRUE,3,2,21675.8365
1936,TRUE,4,1,1,2,4,4,TRUE,3,4,34417.6458
1960,FALSE,4,0,5,3,2,3,TRUE,3,4,19001.0845
1960,FALSE,4,1,1,1,4,4,FALSE,0,2,19954.893
1960,TRUE,4,1,1,1,3,4,TRUE,0,4,22064.8294
1954,FALSE,2,1,2,0,0,2,TRUE,3,2,14107.0341
1954,TRUE,2,0,3,0,0,2,TRUE,3,2,8095.3314
1953,FALSE,2,1,3,0,4,4,TRUE,3,2,23713.1526
1953,TRUE,2,0,3,0,4,4,TRUE,3,2,14635.4939
1953,FALSE,2,0,3,0,4,4,FALSE,1,2,9306.7862
1953,FALSE,2,1,3,0,4,4,FALSE,1,2,12083.9644
1953,FALSE,2,1,3,0,4,4,TRUE,3,2,23707.6646
1952,TRUE,1,0,3,0,2,3,TRUE,3,2,8023.0203
1952,TRUE,1,0,3,0,2,3,TRUE,3,2,8013.5263
1951,TRUE,1,1,3,0,2,3,TRUE,3,2,10500.0517
1951,TRUE,1,0,3,0,2,3,TRUE,3,2,7926.3565
1951,FALSE,1,1,3,0,2,3,FALSE,1,2,6723.0313
1951,FALSE,1,1,3,0,2,3,TRUE,3,2,13082.4383
1950,FALSE,1,0,4,0,2,3,TRUE,3,2,9319.2162
1949,TRUE,1,0,4,0,1,3,FALSE,1,2,3341.0483
1963,TRUE,2,1,4,4,3,3,FALSE,3,3,12934.6506
1963,TRUE,2,1,4,4,3,3,TRUE,4,3,17140.6767
1963,FALSE,2,0,3,2,3,3,TRUE,3,2,15965.2137
1963,FALSE,2,1,0,0,3,3,FALSE,3,1,27930.2477
1962,TRUE,2,0,1,0,3,3,TRUE,3,1,16422.0193
1961,FALSE,2,0,1,0,3,3,TRUE,3,1,20415.3512
1930,TRUE,2,1,3,0,4,4,FALSE,0,1,8829.0954
1960,TRUE,2,1,1,0,2,2,TRUE,3,1,14712.7195
1959,FALSE,3,0,1,0,3,3,FALSE,1,1,12787.917
1965,TRUE,3,1,5,5,3,3,TRUE,1,4,10853.4971
1964,FALSE,2,0,0,0,3,3,FALSE,0,1,11903.5427
1963,FALSE,2,1,0,0,3,3,FALSE,3,2,27949.3657
1961,TRUE,2,1,1,0,2,2,FALSE,0,1,6903.1942
1961,FALSE,2,0,1,0,2,2,TRUE,3,1,14132.7086
1961,TRUE,2,0,5,4,2,2,FALSE,4,3,7072.5537
1961,TRUE,2,1,5,4,2,2,TRUE,3,3,9920.8831
1961,TRUE,2,1,5,4,2,2,TRUE,4,3,11014.5305
1960,TRUE,2,1,5,4,2,2,TRUE,3,3,9987.799
1956,TRUE,3,1,1,0,2,2,TRUE,3,1,18150.2665
1956,TRUE,3,1,1,0,2,2,FALSE,0,1,8400.7809
1953,FALSE,1,0,2,0,3,4,TRUE,3,1,16006.754
1976,TRUE,1,1,0,0,1,2,TRUE,3,3,11566.2063
1980,FALSE,1,0,0,0,1,2,FALSE,0,2,5186.9163
1979,FALSE,1,0,0,0,1,2,TRUE,3,2,11189.9554
1978,FALSE,1,0,0,0,0,1,TRUE,3,2,8158.8196
1978,FALSE,1,0,0,0,0,1,TRUE,3,2,8170.6216
1977,FALSE,1,0,0,0,1,2,TRUE,3,2,11103.9162
1977,FALSE,1,1,0,0,1,2,FALSE,0,2,6748.6272
1979,FALSE,1,0,0,0,0,1,FALSE,3,2,6820.1881
1979,FALSE,1,0,0,0,0,1,FALSE,3,2,6817.3966
1979,TRUE,1,0,0,0,1,2,TRUE,3,2,8931.299
1979,FALSE,1,0,0,0,1,2,TRUE,3,2,11127.2438
1979,FALSE,1,1,0,0,1,2,TRUE,3,3,14542.6026
1942,TRUE,1,1,2,0,4,4,TRUE,3,1,14431.969
1943,FALSE,1,1,2,0,3,4,TRUE,3,2,20927.117
1976,TRUE,1,1,0,0,1,2,FALSE,1,3,5870.7888
1976,FALSE,1,1,0,0,1,2,FALSE,1,3,7423.1331
1976,FALSE,1,1,0,0,2,2,TRUE,3,1,16557.5519
1975,FALSE,1,1,0,0,1,2,FALSE,1,2,7403.8656
1975,TRUE,1,1,0,0,1,2,FALSE,1,3,5932.4437
1974,FALSE,1,1,0,0,2,2,FALSE,1,1,8472.8148
1965,TRUE,1,1,3,3,3,2,TRUE,4,3,11369.724
1965,TRUE,1,0,3,3,3,2,TRUE,4,3,8711.6209
1965,FALSE,1,0,3,3,3,2,FALSE,4,3,9192.7318
1967,TRUE,0,0,3,3,1,0,TRUE,0,1,1189.5321
1967,FALSE,0,0,1,1,2,0,FALSE,2,1,2007.7
1967,FALSE,0,1,1,1,2,0,TRUE,2,1,3196.1619
1967,FALSE,0,0,1,1,1,0,FALSE,1,1,1535.7746
1967,FALSE,1,1,1,1,3,1,TRUE,1,1,6993.691
1966,FALSE,0,1,5,3,0,0,FALSE,0,1,1290.6394
1966,FALSE,0,1,1,1,1,0,TRUE,2,1,2832.851
1966,FALSE,1,0,1,1,3,1,FALSE,2,1,5375.2463
1966,TRUE,1,0,1,1,3,2,TRUE,1,1,5614.295
1965,TRUE,0,1,5,3,0,0,TRUE,0,2,1260.2581
1965,FALSE,0,1,2,2,1,0,TRUE,0,1,1962.2521
1965,FALSE,0,1,2,2,1,0,TRUE,0,2,1879.9865
1965,TRUE,1,0,1,1,3,2,TRUE,0,2,5109.9389
1964,FALSE,0,1,3,2,0,0,FALSE,0,1,1487.5513
1964,TRUE,1,1,1,1,3,2,FALSE,0,2,5483.9653
1963,FALSE,0,1,3,2,0,0,TRUE,0,2,1746.138
1963,TRUE,0,1,3,3,1,0,TRUE,0,1,1442.2266
1963,FALSE,0,0,3,3,1,0,TRUE,0,1,1443.7398
1933,FALSE,0,1,4,0,1,0,FALSE,0,2,1502.4704
1962,FALSE,1,0,1,0,2,1,FALSE,2,1,4707.5092
1962,FALSE,1,0,1,0,2,1,FALSE,2,1,4736.9951
1934,FALSE,0,1,2,0,2,1,TRUE,2,1,2611.8967
1977,FALSE,0,0,0,0,1,0,FALSE,1,1,2125.9382
1977,FALSE,0,1,0,0,1,0,FALSE,2,1,3234.7201
1979,FALSE,1,0,3,3,2,1,FALSE,0,1,2822.2408
1978,FALSE,0,1,0,0,1,0,FALSE,1,1,2648.933
1978,FALSE,1,0,3,3,2,1,TRUE,0,2,3431.4632
1978,FALSE,1,0,3,3,2,1,TRUE,0,2,3362.1585
1978,TRUE,1,0,4,4,2,1,TRUE,0,2,2509.5522
1978,TRUE,1,1,4,4,2,1,TRUE,0,2,3316.2927
1977,FALSE,1,1,0,0,2,1,FALSE,2,1,7642.6001
1976,FALSE,0,1,0,0,1,0,FALSE,1,1,2690.5833
1976,FALSE,1,0,0,0,2,1,FALSE,2,1,5935.9129
1974,FALSE,0,0,0,0,0,0,FALSE,0,2,1790.785
1974,TRUE,0,1,0,0,0,0,TRUE,0,2,2271.8811
1974,TRUE,0,1,0,0,0,0,TRUE,1,2,2479.933
1974,TRUE,0,0,0,0,0,0,FALSE,0,2,1404.6444
1973,FALSE,0,1,0,0,0,0,TRUE,1,2,3148.052
1940,FALSE,0,0,2,0,3,1,FALSE,0,1,1635.9973
1941,FALSE,0,1,2,0,2,0,TRUE,1,1,2755.2721
1942,FALSE,0,0,2,0,2,0,FALSE,2,1,2056.0144
1980,TRUE,0,1,0,0,2,0,TRUE,2,1,3511.5697
1977,TRUE,0,0,0,0,1,0,TRUE,0,2,1832.7733
1977,FALSE,0,1,0,0,1,0,FALSE,0,2,2544.7196
1976,TRUE,0,1,0,0,1,0,TRUE,0,3,2417.4769
1960,FALSE,0,0,1,1,1,0,TRUE,2,1,2209.1804
1959,FALSE,0,1,1,1,1,0,FALSE,2,1,2342.8363
1959,FALSE,0,1,2,0,2,0,TRUE,2,1,3225.9276
1958,FALSE,0,1,2,0,2,0,FALSE,0,1,2108.9436
1970,FALSE,0,1,0,0,2,0,FALSE,2,1,3662.4012
1970,FALSE,0,0,0,0,2,0,FALSE,2,1,2853.8264
1976,FALSE,1,1,0,0,1,2,FALSE,1,2,7359.3981
1976,TRUE,1,0,0,0,1,2,TRUE,3,2,8890.4795
1974,FALSE,1,0,0,0,2,2,FALSE,3,1,10595.7548
1974,FALSE,1,0,0,0,2,2,FALSE,1,1,6524.9041
1974,FALSE,1,1,0,0,2,2,FALSE,3,1,13875.839
1973,FALSE,2,0,0,0,2,2,TRUE,3,1,17853.9016
1972,FALSE,2,1,0,0,2,2,TRUE,3,2,23213.6339
1958,FALSE,4,1,2,4,3,4,FALSE,3,4,37929.3652
1957,FALSE,4,1,2,2,2,3,FALSE,3,2,25267.7411
1957,FALSE,4,1,2,2,1,3,FALSE,0,4,12301.4372
1956,FALSE,3,1,2,2,1,3,TRUE,3,4,19034.426
1956,TRUE,4,1,3,3,0,3,FALSE,3,4,15729.6175
1956,FALSE,4,0,2,2,1,3,FALSE,3,2,17017.0894
1956,FALSE,4,1,3,3,2,3,FALSE,0,4,13140.0918
1955,FALSE,4,1,3,3,2,3,TRUE,4,4,31663.1813
1955,TRUE,4,0,3,3,2,3,TRUE,4,4,19491.9415
1955,FALSE,4,0,3,3,2,3,FALSE,3,4,18206.8097
1954,FALSE,3,0,3,1,2,3,FALSE,2,2,9399.6748
1945,TRUE,2,1,3,1,0,2,TRUE,4,3,10576.2446
1945,TRUE,2,1,3,1,0,2,FALSE,2,4,5777.1971
1945,FALSE,3,0,5,0,2,3,FALSE,2,2,8972.9651
1945,FALSE,4,1,4,4,3,4,FALSE,3,4,33181.2895
1945,TRUE,4,1,4,4,2,3,FALSE,3,4,17717.9048
1946,FALSE,4,1,4,4,2,3,FALSE,3,5,22070.8337
1953,TRUE,3,0,4,2,2,3,TRUE,2,2,8426.7295
1954,FALSE,3,1,4,2,1,3,FALSE,2,1,10073.545
1954,FALSE,4,1,2,3,0,3,FALSE,3,2,21005.231
1954,TRUE,4,0,0,0,1,3,FALSE,4,4,22842.6204
1953,FALSE,4,0,2,2,2,3,FALSE,4,2,21577.9162
1953,FALSE,4,1,0,0,3,4,FALSE,0,3,31799.3969
1952,TRUE,3,1,4,1,2,3,TRUE,4,2,16893.8105
1952,FALSE,3,1,4,1,2,3,FALSE,2,2,11468.0002
1952,TRUE,3,1,4,1,1,3,FALSE,2,2,8008.711
1952,TRUE,4,0,4,6,2,3,TRUE,0,2,9041.2373
1951,FALSE,3,0,4,1,1,3,FALSE,2,3,7708.4549
1951,TRUE,4,1,4,6,1,3,FALSE,4,3,17201.6518
1951,TRUE,4,1,4,4,1,3,TRUE,0,3,10299.3733
1951,FALSE,4,0,4,4,1,3,FALSE,4,3,16567.675
1950,FALSE,4,1,4,5,2,4,FALSE,4,2,29523.1245
1949,FALSE,3,0,5,1,1,4,TRUE,4,3,15873.7014
1949,TRUE,4,0,4,4,2,4,TRUE,4,3,21803.0674
1949,FALSE,4,0,3,5,1,4,FALSE,4,4,21274.2562
1949,FALSE,4,0,4,4,1,4,FALSE,0,4,9968.9985
1948,FALSE,3,0,5,1,1,4,TRUE,4,4,15857.5521
1947,FALSE,4,0,5,5,0,3,FALSE,4,4,14696.4811
1976,TRUE,2,1,0,0,3,3,TRUE,4,3,29653.7145
1974,FALSE,3,0,0,0,3,3,FALSE,4,3,29263.8983
1973,TRUE,3,1,0,0,3,3,TRUE,4,3,36534.4396
1973,TRUE,3,1,0,0,1,4,TRUE,4,2,30679.9216
1973,FALSE,4,1,2,2,1,4,TRUE,0,4,17673.7896
1972,FALSE,3,1,0,0,3,3,TRUE,4,3,45646.5752
1972,FALSE,3,0,0,0,3,3,FALSE,4,3,29305.8518
1972,FALSE,3,1,0,0,1,4,FALSE,4,3,32002.9148
1971,FALSE,3,0,0,0,3,3,TRUE,4,4,35078.8447
1971,TRUE,3,1,0,0,3,3,TRUE,4,5,36435.7109
1971,TRUE,3,0,0,0,3,3,FALSE,4,4,23436.1429
1971,FALSE,3,0,0,0,3,3,FALSE,4,4,29297.2843
1972,FALSE,4,1,0,0,0,3,FALSE,4,4,35407.5175
1971,FALSE,3,1,0,0,1,4,FALSE,4,3,32009.4662
1971,FALSE,3,0,0,2,1,4,TRUE,4,4,26766.2077
1970,FALSE,3,0,0,0,0,3,FALSE,4,4,19470.8213
1970,FALSE,4,1,0,0,1,4,FALSE,4,4,44564.039
1970,FALSE,4,1,0,0,1,4,FALSE,4,4,44631.2116
1949,TRUE,1,1,4,0,1,3,TRUE,3,2,8505.1286
1948,TRUE,1,1,4,0,1,3,TRUE,3,2,8517.8814
1948,FALSE,1,0,4,0,1,3,TRUE,3,3,8213.6092
1948,TRUE,1,0,4,0,1,3,FALSE,1,2,3322.8984
1948,FALSE,1,1,4,0,1,3,TRUE,3,2,10650.5607
1947,FALSE,1,1,4,0,1,3,FALSE,1,2,5366.7083
1937,TRUE,1,0,4,0,1,3,TRUE,3,2,6581.7418
1937,FALSE,1,1,4,0,1,3,FALSE,1,2,5356.2583
1937,TRUE,1,0,3,0,4,4,TRUE,3,2,10477.6445
1937,FALSE,1,0,3,0,4,4,FALSE,1,2,6649.0522
1937,FALSE,1,1,3,0,4,4,FALSE,1,2,8608.0866
1938,FALSE,2,1,3,0,4,4,FALSE,1,2,12057.8323
1939,TRUE,2,0,3,0,4,4,TRUE,4,2,16224.2554
1941,TRUE,1,1,3,0,3,4,TRUE,4,2,17413.1117
1941,FALSE,2,0,4,0,3,4,FALSE,1,2,10028.7368
1942,FALSE,1,0,4,0,3,4,FALSE,1,3,7152.9446
1942,FALSE,1,1,4,0,3,4,TRUE,4,2,20263.6183
1943,TRUE,2,1,4,0,3,4,TRUE,4,2,22693.3757
1944,TRUE,1,1,4,0,1,3,TRUE,4,3,9477.7383
1944,FALSE,1,0,5,0,0,1,FALSE,4,2,4515.3296
1945,FALSE,0,1,5,0,0,1,FALSE,4,4,2295.068
1945,FALSE,1,1,5,0,0,1,FALSE,1,3,3198.4257
1945,FALSE,1,0,2,1,0,2,TRUE,4,3,7813.1272
1946,TRUE,1,0,5,0,1,3,TRUE,4,3,6675.0691
1946,FALSE,1,1,5,0,1,3,FALSE,2,3,6005.4109
1946,FALSE,1,0,5,0,1,3,FALSE,2,3,4590.1865
1946,FALSE,1,1,5,0,1,3,TRUE,4,3,10947.1161
1946,FALSE,1,0,5,0,1,3,FALSE,2,3,4541.2508
1946,TRUE,2,1,5,0,3,4,FALSE,2,3,11451.7707
1947,TRUE,1,0,2,1,1,3,FALSE,2,2,4064.2671
1947,TRUE,1,0,2,1,1,3,FALSE,2,2,4008.9932
1947,TRUE,1,0,2,1,1,3,FALSE,2,2,4113.0442
1947,TRUE,1,1,2,1,1,3,TRUE,4,2,9815.0177
1947,FALSE,2,1,2,1,3,4,FALSE,2,1,15985.3979
1948,TRUE,1,0,2,1,1,3,TRUE,4,2,7520.0462
1948,FALSE,1,1,2,1,1,3,FALSE,2,2,6607.2669
1948,TRUE,2,1,2,1,2,3,TRUE,4,2,15645.6774
1948,TRUE,2,1,2,1,2,3,TRUE,4,2,15661.2573
1949,TRUE,2,1,2,1,2,3,FALSE,2,2,8603.733
1949,FALSE,2,0,2,1,2,3,FALSE,2,2,8153.5008
1950,TRUE,2,1,4,2,2,3,TRUE,4,1,13791.4128
1951,FALSE,2,1,2,1,1,3,FALSE,2,3,9339.4991
1951,TRUE,2,1,2,1,1,3,TRUE,4,3,13741.2212
1951,TRUE,2,1,2,1,2,3,TRUE,4,2,15780.3469
1952,FALSE,2,0,2,1,1,3,TRUE,4,2,13182.5387
1952,TRUE,2,1,2,1,0,2,TRUE,4,2,11408.0035
1952,TRUE,2,0,2,1,0,2,TRUE,4,3,8700.7366
1952,FALSE,2,0,2,1,0,2,TRUE,4,2,10883.7594
1953,FALSE,2,1,3,1,0,2,TRUE,4,2,13235.6731
1968,TRUE,3,0,0,0,3,4,FALSE,0,1,14105.1516
1967,FALSE,3,0,1,0,3,4,FALSE,0,2,13935.8005
1967,TRUE,3,1,1,0,3,4,FALSE,0,2,14455.4998
1967,FALSE,4,1,0,0,4,4,FALSE,4,1,55216.3865
1967,FALSE,4,0,0,0,3,4,TRUE,1,3,32329.6883
1968,TRUE,3,0,4,4,2,2,TRUE,1,2,6294.5134
1968,TRUE,3,0,3,0,3,4,TRUE,1,3,12649.8105
1968,FALSE,3,1,3,0,3,4,FALSE,0,3,15567.3447
1968,TRUE,4,0,2,1,4,4,TRUE,1,3,14823.5812
1968,FALSE,4,1,2,1,4,4,FALSE,1,3,20059.3306
1979,TRUE,1,1,0,0,1,2,TRUE,3,2,11601.6725
1979,TRUE,1,1,0,0,2,2,TRUE,3,1,13160.839
1944,FALSE,0,0,3,0,1,2,TRUE,3,3,3029.884
1978,FALSE,1,0,0,0,1,2,FALSE,1,2,5721.8189
